time_s,channel,signal_uv,positive_attribution,seizure_state,sampling_rate_hz,onset_s,offset_s,status,random_seed
1.33000,C3,-10.77360,0.209557,ictal,200,0.68,1.36,SIMULATED,40404
1.33500,C3,-14.95279,0.174911,ictal,200,0.68,1.36,SIMULATED,40404
1.34000,C3,-12.38277,0.136378,ictal,200,0.68,1.36,SIMULATED,40404
1.34500,C3,-8.83752,0.100930,ictal,200,0.68,1.36,SIMULATED,40404
1.35000,C3,-9.42528,0.067015,ictal,200,0.68,1.36,SIMULATED,40404
1.35500,C3,-8.60880,0.041376,ictal,200,0.68,1.36,SIMULATED,40404
1.36000,C3,-10.79676,0.024173,ictal,200,0.68,1.36,SIMULATED,40404
1.36500,C3,-4.01966,0.013217,non-ictal,200,0.68,1.36,SIMULATED,40404
1.37000,C3,-3.11752,0.010513,non-ictal,200,0.68,1.36,SIMULATED,40404
1.37500,C3,-0.09595,0.012366,non-ictal,200,0.68,1.36,SIMULATED,40404
1.38000,C3,-1.03607,0.013888,non-ictal,200,0.68,1.36,SIMULATED,40404
1.38500,C3,2.37788,0.010090,non-ictal,200,0.68,1.36,SIMULATED,40404
1.39000,C3,0.69326,0.004931,non-ictal,200,0.68,1.36,SIMULATED,40404
1.39500,C3,4.56196,0.003375,non-ictal,200,0.68,1.36,SIMULATED,40404
1.40000,C3,-0.21243,0.001522,non-ictal,200,0.68,1.36,SIMULATED,40404
1.40500,C3,2.52445,0.000771,non-ictal,200,0.68,1.36,SIMULATED,40404
1.41000,C3,1.53240,0.008723,non-ictal,200,0.68,1.36,SIMULATED,40404
1.41500,C3,8.33832,0.011926,non-ictal,200,0.68,1.36,SIMULATED,40404
1.42000,C3,8.86609,0.017868,non-ictal,200,0.68,1.36,SIMULATED,40404
1.42500,C3,9.11788,0.019206,non-ictal,200,0.68,1.36,SIMULATED,40404
1.43000,C3,7.20164,0.022620,non-ictal,200,0.68,1.36,SIMULATED,40404
1.43500,C3,7.94270,0.014668,non-ictal,200,0.68,1.36,SIMULATED,40404
1.44000,C3,7.73429,0.015189,non-ictal,200,0.68,1.36,SIMULATED,40404
1.44500,C3,4.87322,0.009247,non-ictal,200,0.68,1.36,SIMULATED,40404
1.45000,C3,3.45916,0.008884,non-ictal,200,0.68,1.36,SIMULATED,40404
1.45500,C3,-2.93884,0.004699,non-ictal,200,0.68,1.36,SIMULATED,40404
1.46000,C3,-3.70670,0.004699,non-ictal,200,0.68,1.36,SIMULATED,40404
1.46500,C3,-6.27117,0.000976,non-ictal,200,0.68,1.36,SIMULATED,40404
1.47000,C3,-2.40892,0.007033,non-ictal,200,0.68,1.36,SIMULATED,40404
1.47500,C3,-4.49757,0.009021,non-ictal,200,0.68,1.36,SIMULATED,40404
1.48000,C3,-1.27680,0.009021,non-ictal,200,0.68,1.36,SIMULATED,40404
1.48500,C3,-3.83523,0.012115,non-ictal,200,0.68,1.36,SIMULATED,40404
1.49000,C3,1.49973,0.014624,non-ictal,200,0.68,1.36,SIMULATED,40404
1.49500,C3,-1.17120,0.008777,non-ictal,200,0.68,1.36,SIMULATED,40404
1.50000,C3,-2.37929,0.005812,non-ictal,200,0.68,1.36,SIMULATED,40404
1.50500,C3,-9.88046,0.005812,non-ictal,200,0.68,1.36,SIMULATED,40404
1.51000,C3,-12.09233,0.002719,non-ictal,200,0.68,1.36,SIMULATED,40404
1.51500,C3,-9.65562,0.000209,non-ictal,200,0.68,1.36,SIMULATED,40404
1.52000,C3,-7.62060,0.004189,non-ictal,200,0.68,1.36,SIMULATED,40404
1.52500,C3,0.67188,0.005623,non-ictal,200,0.68,1.36,SIMULATED,40404
1.53000,C3,4.70297,0.005623,non-ictal,200,0.68,1.36,SIMULATED,40404
1.53500,C3,4.50195,0.005623,non-ictal,200,0.68,1.36,SIMULATED,40404
1.54000,C3,-0.85672,0.005623,non-ictal,200,0.68,1.36,SIMULATED,40404
1.54500,C3,-0.80492,0.001434,non-ictal,200,0.68,1.36,SIMULATED,40404
1.55000,C3,0.43578,0.000000,non-ictal,200,0.68,1.36,SIMULATED,40404
1.55500,C3,0.86810,0.002532,non-ictal,200,0.68,1.36,SIMULATED,40404
1.56000,C3,-0.43889,0.007102,non-ictal,200,0.68,1.36,SIMULATED,40404
1.56500,C3,6.53082,0.007942,non-ictal,200,0.68,1.36,SIMULATED,40404
1.57000,C3,4.21164,0.007942,non-ictal,200,0.68,1.36,SIMULATED,40404
1.57500,C3,-0.74805,0.011150,non-ictal,200,0.68,1.36,SIMULATED,40404
1.58000,C3,-1.55961,0.010126,non-ictal,200,0.68,1.36,SIMULATED,40404
1.58500,C3,-0.27891,0.007999,non-ictal,200,0.68,1.36,SIMULATED,40404
1.59000,C3,6.22100,0.011681,non-ictal,200,0.68,1.36,SIMULATED,40404
1.59500,C3,1.44450,0.011681,non-ictal,200,0.68,1.36,SIMULATED,40404
1.60000,C3,6.02668,0.008473,non-ictal,200,0.68,1.36,SIMULATED,40404
1.60500,C3,3.54358,0.006966,non-ictal,200,0.68,1.36,SIMULATED,40404
1.61000,C3,3.26650,0.006806,non-ictal,200,0.68,1.36,SIMULATED,40404
1.61500,C3,1.10460,0.003615,non-ictal,200,0.68,1.36,SIMULATED,40404
1.62000,C3,1.81032,0.006321,non-ictal,200,0.68,1.36,SIMULATED,40404
1.62500,C3,9.33423,0.006321,non-ictal,200,0.68,1.36,SIMULATED,40404
1.63000,C3,6.55127,0.010177,non-ictal,200,0.68,1.36,SIMULATED,40404
1.63500,C3,3.71305,0.009152,non-ictal,200,0.68,1.36,SIMULATED,40404
1.64000,C3,-4.38434,0.013653,non-ictal,200,0.68,1.36,SIMULATED,40404
1.64500,C3,-7.02534,0.010947,non-ictal,200,0.68,1.36,SIMULATED,40404
1.65000,C3,-6.07981,0.015757,non-ictal,200,0.68,1.36,SIMULATED,40404
1.65500,C3,-3.14796,0.013310,non-ictal,200,0.68,1.36,SIMULATED,40404
1.66000,C3,-2.35507,0.012051,non-ictal,200,0.68,1.36,SIMULATED,40404
1.66500,C3,-1.55340,0.008253,non-ictal,200,0.68,1.36,SIMULATED,40404
1.67000,C3,-6.95720,0.009008,non-ictal,200,0.68,1.36,SIMULATED,40404
1.67500,C3,-8.45787,0.004602,non-ictal,200,0.68,1.36,SIMULATED,40404
1.68000,C3,-7.95428,0.004797,non-ictal,200,0.68,1.36,SIMULATED,40404
1.68500,C3,-5.68417,0.004797,non-ictal,200,0.68,1.36,SIMULATED,40404
1.69000,C3,-3.49486,0.003954,non-ictal,200,0.68,1.36,SIMULATED,40404
1.69500,C3,-4.86286,0.004400,non-ictal,200,0.68,1.36,SIMULATED,40404
1.70000,C3,-7.13294,0.007273,non-ictal,200,0.68,1.36,SIMULATED,40404
1.70500,C3,-6.16793,0.005669,non-ictal,200,0.68,1.36,SIMULATED,40404
1.71000,C3,-3.89865,0.006244,non-ictal,200,0.68,1.36,SIMULATED,40404
1.71500,C3,0.49761,0.006877,non-ictal,200,0.68,1.36,SIMULATED,40404
1.72000,C3,3.60448,0.005676,non-ictal,200,0.68,1.36,SIMULATED,40404
1.72500,C3,5.96457,0.005647,non-ictal,200,0.68,1.36,SIMULATED,40404
1.73000,C3,2.02287,0.005647,non-ictal,200,0.68,1.36,SIMULATED,40404
1.73500,C3,-3.65298,0.005073,non-ictal,200,0.68,1.36,SIMULATED,40404
1.74000,C3,-7.58890,0.004031,non-ictal,200,0.68,1.36,SIMULATED,40404
1.74500,C3,3.27912,0.004781,non-ictal,200,0.68,1.36,SIMULATED,40404
1.75000,C3,5.96481,0.003917,non-ictal,200,0.68,1.36,SIMULATED,40404
1.75500,C3,9.32366,0.007969,non-ictal,200,0.68,1.36,SIMULATED,40404
1.76000,C3,9.37920,0.013033,non-ictal,200,0.68,1.36,SIMULATED,40404
1.76500,C3,8.07322,0.012251,non-ictal,200,0.68,1.36,SIMULATED,40404
1.77000,C3,7.63983,0.011501,non-ictal,200,0.68,1.36,SIMULATED,40404
1.77500,C3,-0.53102,0.009116,non-ictal,200,0.68,1.36,SIMULATED,40404
1.78000,C3,6.22727,0.008130,non-ictal,200,0.68,1.36,SIMULATED,40404
1.78500,C3,1.69310,0.003066,non-ictal,200,0.68,1.36,SIMULATED,40404
1.79000,C3,4.17593,0.003066,non-ictal,200,0.68,1.36,SIMULATED,40404
1.79500,C3,3.77270,0.003670,non-ictal,200,0.68,1.36,SIMULATED,40404
1.80000,C3,6.94771,0.003670,non-ictal,200,0.68,1.36,SIMULATED,40404
1.80500,C3,6.23868,0.003365,non-ictal,200,0.68,1.36,SIMULATED,40404
1.81000,C3,3.93100,0.003365,non-ictal,200,0.68,1.36,SIMULATED,40404
1.81500,C3,3.15387,0.003365,non-ictal,200,0.68,1.36,SIMULATED,40404
1.82000,C3,2.53495,0.002761,non-ictal,200,0.68,1.36,SIMULATED,40404
1.82500,C3,2.31856,0.006065,non-ictal,200,0.68,1.36,SIMULATED,40404
1.83000,C3,3.51534,0.005672,non-ictal,200,0.68,1.36,SIMULATED,40404
1.83500,C3,2.17183,0.005672,non-ictal,200,0.68,1.36,SIMULATED,40404
1.84000,C3,-0.68349,0.005672,non-ictal,200,0.68,1.36,SIMULATED,40404
1.84500,C3,-1.79245,0.005672,non-ictal,200,0.68,1.36,SIMULATED,40404
1.85000,C3,-3.91170,0.003508,non-ictal,200,0.68,1.36,SIMULATED,40404
1.85500,C3,-0.54596,0.001140,non-ictal,200,0.68,1.36,SIMULATED,40404
1.86000,C3,-6.64776,0.003858,non-ictal,200,0.68,1.36,SIMULATED,40404
1.86500,C3,-1.47150,0.003858,non-ictal,200,0.68,1.36,SIMULATED,40404
1.87000,C3,-8.57433,0.006929,non-ictal,200,0.68,1.36,SIMULATED,40404
1.87500,C3,-3.28705,0.012757,non-ictal,200,0.68,1.36,SIMULATED,40404
1.88000,C3,-10.33167,0.012811,non-ictal,200,0.68,1.36,SIMULATED,40404
1.88500,C3,-6.98757,0.012214,non-ictal,200,0.68,1.36,SIMULATED,40404
1.89000,C3,-4.75948,0.012214,non-ictal,200,0.68,1.36,SIMULATED,40404
1.89500,C3,0.96312,0.010697,non-ictal,200,0.68,1.36,SIMULATED,40404
1.90000,C3,4.25997,0.003729,non-ictal,200,0.68,1.36,SIMULATED,40404
1.90500,C3,-0.50097,0.003676,non-ictal,200,0.68,1.36,SIMULATED,40404
1.91000,C3,-1.96903,0.005571,non-ictal,200,0.68,1.36,SIMULATED,40404
1.91500,C3,-4.79662,0.005571,non-ictal,200,0.68,1.36,SIMULATED,40404
1.92000,C3,-0.83006,0.004016,non-ictal,200,0.68,1.36,SIMULATED,40404
1.92500,C3,7.01317,0.004016,non-ictal,200,0.68,1.36,SIMULATED,40404
1.93000,C3,16.67119,0.007977,non-ictal,200,0.68,1.36,SIMULATED,40404
1.93500,C3,15.65978,0.009077,non-ictal,200,0.68,1.36,SIMULATED,40404
1.94000,C3,11.68810,0.009077,non-ictal,200,0.68,1.36,SIMULATED,40404
1.94500,C3,4.04047,0.011193,non-ictal,200,0.68,1.36,SIMULATED,40404
1.95000,C3,-0.16705,0.014308,non-ictal,200,0.68,1.36,SIMULATED,40404
1.95500,C3,0.59995,0.010347,non-ictal,200,0.68,1.36,SIMULATED,40404
1.96000,C3,0.65228,0.006438,non-ictal,200,0.68,1.36,SIMULATED,40404
1.96500,C3,7.72841,0.007257,non-ictal,200,0.68,1.36,SIMULATED,40404
1.97000,C3,0.92341,0.008181,non-ictal,200,0.68,1.36,SIMULATED,40404
1.97500,C3,-0.27797,0.005803,non-ictal,200,0.68,1.36,SIMULATED,40404
1.98000,C3,-3.86756,0.005803,non-ictal,200,0.68,1.36,SIMULATED,40404
1.98500,C3,-1.24397,0.004596,non-ictal,200,0.68,1.36,SIMULATED,40404
1.99000,C3,7.06796,0.007422,non-ictal,200,0.68,1.36,SIMULATED,40404
1.99500,C3,10.52274,0.004382,non-ictal,200,0.68,1.36,SIMULATED,40404
2.00000,C3,9.81248,0.003645,non-ictal,200,0.68,1.36,SIMULATED,40404
0.00000,P3,6.11502,0.000000,non-ictal,200,0.68,1.36,SIMULATED,40404
0.00500,P3,6.02019,0.000000,non-ictal,200,0.68,1.36,SIMULATED,40404
0.01000,P3,3.36874,0.001657,non-ictal,200,0.68,1.36,SIMULATED,40404
0.01500,P3,4.35715,0.005400,non-ictal,200,0.68,1.36,SIMULATED,40404
0.02000,P3,12.19971,0.005400,non-ictal,200,0.68,1.36,SIMULATED,40404
0.02500,P3,7.84693,0.005400,non-ictal,200,0.68,1.36,SIMULATED,40404
0.03000,P3,2.51375,0.009919,non-ictal,200,0.68,1.36,SIMULATED,40404
0.03500,P3,-8.93247,0.010477,non-ictal,200,0.68,1.36,SIMULATED,40404
0.04000,P3,-6.64159,0.006735,non-ictal,200,0.68,1.36,SIMULATED,40404
0.04500,P3,-3.50763,0.006735,non-ictal,200,0.68,1.36,SIMULATED,40404
0.05000,P3,-5.55588,0.007131,non-ictal,200,0.68,1.36,SIMULATED,40404
0.05500,P3,-4.25229,0.002612,non-ictal,200,0.68,1.36,SIMULATED,40404
0.06000,P3,-7.43187,0.003888,non-ictal,200,0.68,1.36,SIMULATED,40404
0.06500,P3,-6.80402,0.003888,non-ictal,200,0.68,1.36,SIMULATED,40404
0.07000,P3,-7.21490,0.006648,non-ictal,200,0.68,1.36,SIMULATED,40404
0.07500,P3,-8.33737,0.006252,non-ictal,200,0.68,1.36,SIMULATED,40404
0.08000,P3,-5.37268,0.006252,non-ictal,200,0.68,1.36,SIMULATED,40404
0.08500,P3,-9.31332,0.005205,non-ictal,200,0.68,1.36,SIMULATED,40404
0.09000,P3,-4.17910,0.008429,non-ictal,200,0.68,1.36,SIMULATED,40404
0.09500,P3,-3.42703,0.007052,non-ictal,200,0.68,1.36,SIMULATED,40404
0.10000,P3,-4.91314,0.011205,non-ictal,200,0.68,1.36,SIMULATED,40404
0.10500,P3,-6.97047,0.011205,non-ictal,200,0.68,1.36,SIMULATED,40404
0.11000,P3,-7.38515,0.008759,non-ictal,200,0.68,1.36,SIMULATED,40404
0.11500,P3,-6.24132,0.007287,non-ictal,200,0.68,1.36,SIMULATED,40404
0.12000,P3,-4.12628,0.005905,non-ictal,200,0.68,1.36,SIMULATED,40404
0.12500,P3,1.26865,0.001752,non-ictal,200,0.68,1.36,SIMULATED,40404
0.13000,P3,5.31681,0.001752,non-ictal,200,0.68,1.36,SIMULATED,40404
0.13500,P3,9.31293,0.004090,non-ictal,200,0.68,1.36,SIMULATED,40404
0.14000,P3,5.01483,0.005540,non-ictal,200,0.68,1.36,SIMULATED,40404
0.14500,P3,4.19593,0.005540,non-ictal,200,0.68,1.36,SIMULATED,40404
0.15000,P3,-0.13584,0.006021,non-ictal,200,0.68,1.36,SIMULATED,40404
0.15500,P3,7.06514,0.006021,non-ictal,200,0.68,1.36,SIMULATED,40404
0.16000,P3,7.04928,0.003682,non-ictal,200,0.68,1.36,SIMULATED,40404
0.16500,P3,10.10711,0.000481,non-ictal,200,0.68,1.36,SIMULATED,40404
0.17000,P3,2.64427,0.000481,non-ictal,200,0.68,1.36,SIMULATED,40404
0.17500,P3,2.11811,0.000000,non-ictal,200,0.68,1.36,SIMULATED,40404
0.18000,P3,-5.44867,0.000537,non-ictal,200,0.68,1.36,SIMULATED,40404
0.18500,P3,-4.50976,0.006578,non-ictal,200,0.68,1.36,SIMULATED,40404
0.19000,P3,-4.32869,0.006578,non-ictal,200,0.68,1.36,SIMULATED,40404
0.19500,P3,1.11963,0.010801,non-ictal,200,0.68,1.36,SIMULATED,40404
0.20000,P3,-0.11339,0.014515,non-ictal,200,0.68,1.36,SIMULATED,40404
0.20500,P3,0.26063,0.015911,non-ictal,200,0.68,1.36,SIMULATED,40404
0.21000,P3,0.03237,0.009871,non-ictal,200,0.68,1.36,SIMULATED,40404
0.21500,P3,-1.95613,0.009871,non-ictal,200,0.68,1.36,SIMULATED,40404
0.22000,P3,1.31654,0.006375,non-ictal,200,0.68,1.36,SIMULATED,40404
0.22500,P3,2.24444,0.002661,non-ictal,200,0.68,1.36,SIMULATED,40404
0.23000,P3,3.23761,0.002660,non-ictal,200,0.68,1.36,SIMULATED,40404
0.23500,P3,0.19488,0.006011,non-ictal,200,0.68,1.36,SIMULATED,40404
0.24000,P3,-1.65528,0.008201,non-ictal,200,0.68,1.36,SIMULATED,40404
0.24500,P3,-8.27568,0.007473,non-ictal,200,0.68,1.36,SIMULATED,40404
0.25000,P3,-9.99501,0.010057,non-ictal,200,0.68,1.36,SIMULATED,40404
0.25500,P3,-10.89178,0.009602,non-ictal,200,0.68,1.36,SIMULATED,40404
0.26000,P3,-1.80881,0.006250,non-ictal,200,0.68,1.36,SIMULATED,40404
0.26500,P3,2.43770,0.004061,non-ictal,200,0.68,1.36,SIMULATED,40404
0.27000,P3,5.57700,0.004061,non-ictal,200,0.68,1.36,SIMULATED,40404
0.27500,P3,5.13944,0.001477,non-ictal,200,0.68,1.36,SIMULATED,40404
0.28000,P3,3.58175,0.000000,non-ictal,200,0.68,1.36,SIMULATED,40404
0.28500,P3,2.71758,0.000000,non-ictal,200,0.68,1.36,SIMULATED,40404
0.29000,P3,4.75717,0.000000,non-ictal,200,0.68,1.36,SIMULATED,40404
0.29500,P3,-0.61219,0.001339,non-ictal,200,0.68,1.36,SIMULATED,40404
0.30000,P3,5.33276,0.002789,non-ictal,200,0.68,1.36,SIMULATED,40404
0.30500,P3,5.37748,0.002789,non-ictal,200,0.68,1.36,SIMULATED,40404
0.31000,P3,11.63207,0.005504,non-ictal,200,0.68,1.36,SIMULATED,40404
0.31500,P3,5.52012,0.011318,non-ictal,200,0.68,1.36,SIMULATED,40404
0.32000,P3,4.06384,0.011700,non-ictal,200,0.68,1.36,SIMULATED,40404
0.32500,P3,3.77446,0.010250,non-ictal,200,0.68,1.36,SIMULATED,40404
0.33000,P3,5.62541,0.014137,non-ictal,200,0.68,1.36,SIMULATED,40404
0.33500,P3,7.65643,0.016703,non-ictal,200,0.68,1.36,SIMULATED,40404
0.34000,P3,9.07611,0.010889,non-ictal,200,0.68,1.36,SIMULATED,40404
0.34500,P3,7.89098,0.009393,non-ictal,200,0.68,1.36,SIMULATED,40404
0.35000,P3,2.18392,0.009393,non-ictal,200,0.68,1.36,SIMULATED,40404
0.35500,P3,-0.90160,0.008403,non-ictal,200,0.68,1.36,SIMULATED,40404
0.36000,P3,-3.59391,0.003752,non-ictal,200,0.68,1.36,SIMULATED,40404
0.36500,P3,-2.28277,0.003752,non-ictal,200,0.68,1.36,SIMULATED,40404
0.37000,P3,0.29648,0.005828,non-ictal,200,0.68,1.36,SIMULATED,40404
0.37500,P3,4.27239,0.005828,non-ictal,200,0.68,1.36,SIMULATED,40404
0.38000,P3,0.41309,0.002930,non-ictal,200,0.68,1.36,SIMULATED,40404
0.38500,P3,-5.54626,0.005328,non-ictal,200,0.68,1.36,SIMULATED,40404
0.39000,P3,-9.21100,0.011808,non-ictal,200,0.68,1.36,SIMULATED,40404
0.39500,P3,-4.95772,0.011004,non-ictal,200,0.68,1.36,SIMULATED,40404
0.40000,P3,-5.81399,0.014453,non-ictal,200,0.68,1.36,SIMULATED,40404
0.40500,P3,-4.20766,0.018587,non-ictal,200,0.68,1.36,SIMULATED,40404
0.41000,P3,-4.51510,0.018093,non-ictal,200,0.68,1.36,SIMULATED,40404
0.41500,P3,3.29524,0.011613,non-ictal,200,0.68,1.36,SIMULATED,40404
0.42000,P3,3.54183,0.010117,non-ictal,200,0.68,1.36,SIMULATED,40404
0.42500,P3,5.10685,0.006668,non-ictal,200,0.68,1.36,SIMULATED,40404
0.43000,P3,-0.98151,0.004337,non-ictal,200,0.68,1.36,SIMULATED,40404
0.43500,P3,0.20329,0.006535,non-ictal,200,0.68,1.36,SIMULATED,40404
0.44000,P3,-3.04664,0.006535,non-ictal,200,0.68,1.36,SIMULATED,40404
0.44500,P3,2.10984,0.006535,non-ictal,200,0.68,1.36,SIMULATED,40404
0.45000,P3,-0.65108,0.006535,non-ictal,200,0.68,1.36,SIMULATED,40404
0.45500,P3,2.41900,0.007008,non-ictal,200,0.68,1.36,SIMULATED,40404
0.46000,P3,-2.26945,0.006654,non-ictal,200,0.68,1.36,SIMULATED,40404
0.46500,P3,-2.25497,0.006654,non-ictal,200,0.68,1.36,SIMULATED,40404
0.47000,P3,-4.01598,0.007828,non-ictal,200,0.68,1.36,SIMULATED,40404
0.47500,P3,2.79772,0.010019,non-ictal,200,0.68,1.36,SIMULATED,40404
0.48000,P3,7.52154,0.007743,non-ictal,200,0.68,1.36,SIMULATED,40404
0.48500,P3,11.33425,0.003365,non-ictal,200,0.68,1.36,SIMULATED,40404
0.49000,P3,6.54074,0.005378,non-ictal,200,0.68,1.36,SIMULATED,40404
0.49500,P3,4.00469,0.004204,non-ictal,200,0.68,1.36,SIMULATED,40404
0.50000,P3,1.04188,0.002013,non-ictal,200,0.68,1.36,SIMULATED,40404
0.50500,P3,2.63976,0.002013,non-ictal,200,0.68,1.36,SIMULATED,40404
0.51000,P3,2.39537,0.002013,non-ictal,200,0.68,1.36,SIMULATED,40404
0.51500,P3,4.42720,0.001954,non-ictal,200,0.68,1.36,SIMULATED,40404
0.52000,P3,1.72671,0.005709,non-ictal,200,0.68,1.36,SIMULATED,40404
0.52500,P3,1.41729,0.005709,non-ictal,200,0.68,1.36,SIMULATED,40404
0.53000,P3,2.62336,0.006742,non-ictal,200,0.68,1.36,SIMULATED,40404
0.53500,P3,2.40203,0.008613,non-ictal,200,0.68,1.36,SIMULATED,40404
0.54000,P3,0.75147,0.007223,non-ictal,200,0.68,1.36,SIMULATED,40404
0.54500,P3,-2.98183,0.005276,non-ictal,200,0.68,1.36,SIMULATED,40404
0.55000,P3,-2.98833,0.006075,non-ictal,200,0.68,1.36,SIMULATED,40404
0.55500,P3,-4.89639,0.005889,non-ictal,200,0.68,1.36,SIMULATED,40404
0.56000,P3,-0.67613,0.004017,non-ictal,200,0.68,1.36,SIMULATED,40404
0.56500,P3,-2.38656,0.003454,non-ictal,200,0.68,1.36,SIMULATED,40404
0.57000,P3,0.96925,0.001646,non-ictal,200,0.68,1.36,SIMULATED,40404
0.57500,P3,-4.50006,0.000847,non-ictal,200,0.68,1.36,SIMULATED,40404
0.58000,P3,-3.74024,0.000640,non-ictal,200,0.68,1.36,SIMULATED,40404
0.58500,P3,-0.57559,0.000640,non-ictal,200,0.68,1.36,SIMULATED,40404
0.59000,P3,-1.96749,0.000640,non-ictal,200,0.68,1.36,SIMULATED,40404
0.59500,P3,-5.14363,0.001692,non-ictal,200,0.68,1.36,SIMULATED,40404
0.60000,P3,-12.40090,0.001692,non-ictal,200,0.68,1.36,SIMULATED,40404
0.60500,P3,-9.77305,0.001052,non-ictal,200,0.68,1.36,SIMULATED,40404
0.61000,P3,-1.58863,0.002999,non-ictal,200,0.68,1.36,SIMULATED,40404
0.61500,P3,1.67335,0.002999,non-ictal,200,0.68,1.36,SIMULATED,40404
0.62000,P3,5.01087,0.001947,non-ictal,200,0.68,1.36,SIMULATED,40404
0.62500,P3,-1.55084,0.004513,non-ictal,200,0.68,1.36,SIMULATED,40404
0.63000,P3,-4.40557,0.012080,non-ictal,200,0.68,1.36,SIMULATED,40404
0.63500,P3,-2.93060,0.010133,non-ictal,200,0.68,1.36,SIMULATED,40404
0.64000,P3,-0.43081,0.014695,non-ictal,200,0.68,1.36,SIMULATED,40404
0.64500,P3,5.75030,0.014695,non-ictal,200,0.68,1.36,SIMULATED,40404
0.65000,P3,-3.33220,0.012194,non-ictal,200,0.68,1.36,SIMULATED,40404
0.65500,P3,-1.03485,0.004626,non-ictal,200,0.68,1.36,SIMULATED,40404
0.66000,P3,-3.47138,0.004626,non-ictal,200,0.68,1.36,SIMULATED,40404
0.66500,P3,0.59688,0.002831,non-ictal,200,0.68,1.36,SIMULATED,40404
0.67000,P3,1.42764,0.002831,non-ictal,200,0.68,1.36,SIMULATED,40404
0.67500,P3,4.25441,0.011231,non-ictal,200,0.68,1.36,SIMULATED,40404
0.68000,P3,10.52687,0.022043,ictal,200,0.68,1.36,SIMULATED,40404
0.68500,P3,10.83744,0.034237,ictal,200,0.68,1.36,SIMULATED,40404
0.69000,P3,12.10740,0.052802,ictal,200,0.68,1.36,SIMULATED,40404
0.69500,P3,1.87240,0.074145,ictal,200,0.68,1.36,SIMULATED,40404
0.70000,P3,3.70555,0.094486,ictal,200,0.68,1.36,SIMULATED,40404
0.70500,P3,1.12793,0.119124,ictal,200,0.68,1.36,SIMULATED,40404
0.71000,P3,5.62427,0.143850,ictal,200,0.68,1.36,SIMULATED,40404
0.71500,P3,3.09444,0.166414,ictal,200,0.68,1.36,SIMULATED,40404
0.72000,P3,-2.06370,0.199853,ictal,200,0.68,1.36,SIMULATED,40404
0.72500,P3,1.03274,0.226866,ictal,200,0.68,1.36,SIMULATED,40404
0.73000,P3,-2.99509,0.254244,ictal,200,0.68,1.36,SIMULATED,40404
0.73500,P3,-4.80501,0.285278,ictal,200,0.68,1.36,SIMULATED,40404
0.74000,P3,-10.54340,0.318833,ictal,200,0.68,1.36,SIMULATED,40404
0.74500,P3,-17.85236,0.347676,ictal,200,0.68,1.36,SIMULATED,40404
0.75000,P3,-20.55294,0.380210,ictal,200,0.68,1.36,SIMULATED,40404
0.75500,P3,-25.50904,0.412189,ictal,200,0.68,1.36,SIMULATED,40404
0.76000,P3,-23.51857,0.449591,ictal,200,0.68,1.36,SIMULATED,40404
0.76500,P3,-25.39042,0.484641,ictal,200,0.68,1.36,SIMULATED,40404
0.77000,P3,-23.46069,0.523413,ictal,200,0.68,1.36,SIMULATED,40404
0.77500,P3,-17.94113,0.567128,ictal,200,0.68,1.36,SIMULATED,40404
0.78000,P3,-7.87445,0.610383,ictal,200,0.68,1.36,SIMULATED,40404
0.78500,P3,1.36748,0.644646,ictal,200,0.68,1.36,SIMULATED,40404
0.79000,P3,8.31406,0.680778,ictal,200,0.68,1.36,SIMULATED,40404
0.79500,P3,25.01582,0.713787,ictal,200,0.68,1.36,SIMULATED,40404
0.80000,P3,33.12141,0.736784,ictal,200,0.68,1.36,SIMULATED,40404
0.80500,P3,43.40717,0.762452,ictal,200,0.68,1.36,SIMULATED,40404
0.81000,P3,37.55475,0.796339,ictal,200,0.68,1.36,SIMULATED,40404
0.81500,P3,36.32321,0.822569,ictal,200,0.68,1.36,SIMULATED,40404
0.82000,P3,29.29394,0.832930,ictal,200,0.68,1.36,SIMULATED,40404
0.82500,P3,16.27962,0.843923,ictal,200,0.68,1.36,SIMULATED,40404
0.83000,P3,3.20422,0.844767,ictal,200,0.68,1.36,SIMULATED,40404
0.83500,P3,-11.83801,0.834470,ictal,200,0.68,1.36,SIMULATED,40404
0.84000,P3,-19.22588,0.819348,ictal,200,0.68,1.36,SIMULATED,40404
0.84500,P3,-25.55778,0.811036,ictal,200,0.68,1.36,SIMULATED,40404
0.85000,P3,-27.95181,0.797383,ictal,200,0.68,1.36,SIMULATED,40404
0.85500,P3,-26.42505,0.784633,ictal,200,0.68,1.36,SIMULATED,40404
0.86000,P3,-24.42514,0.769705,ictal,200,0.68,1.36,SIMULATED,40404
0.86500,P3,-16.34224,0.762237,ictal,200,0.68,1.36,SIMULATED,40404
0.87000,P3,-5.62130,0.748965,ictal,200,0.68,1.36,SIMULATED,40404
0.87500,P3,5.24046,0.740721,ictal,200,0.68,1.36,SIMULATED,40404
0.88000,P3,11.60512,0.728032,ictal,200,0.68,1.36,SIMULATED,40404
0.88500,P3,20.61887,0.719632,ictal,200,0.68,1.36,SIMULATED,40404
0.89000,P3,23.87183,0.699727,ictal,200,0.68,1.36,SIMULATED,40404
0.89500,P3,27.14386,0.691649,ictal,200,0.68,1.36,SIMULATED,40404
